City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
326,praia da vitoria,38.7392,-27.1563,16.400000000000034,88,75,8.72,PT,1708036123
327,gorontalo,0.5384,123.0595,22.100000000000023,94,75,1.97,ID,1708036125
328,privolzhskiy,48.2413,44.5794,-9.489999999999952,75,84,6.86,RU,1708036129
329,sretensk,52.2432,117.6955,-24.829999999999984,99,96,1.88,RU,1708036132
330,pocoes,-14.5275,-40.3665,24.120000000000005,62,50,1.76,BR,1708036135
331,grand baie,-20.013,57.5846,27.310000000000002,89,88,0.45,MU,1708036143
332,mugia,43.1071,-9.2182,13.230000000000018,85,23,4.34,ES,1708036157
333,sao vicente,-23.9604,-46.3847,24.120000000000005,59,100,2.68,BR,1708036158
334,arar,30.9816,41.0165,11.060000000000002,66,0,2.57,SA,1708036159
335,nantucket,41.3157,-70.009,1.080000000000041,59,0,2.57,US,1708036160
336,lewistown,47.0639,-109.4282,-10.039999999999964,79,100,3.6,US,1708036160
337,ponta delgada,37.7394,-25.6684,18.439999999999998,94,75,7.2,PT,1708036160
338,sobrance,48.7447,22.1807,2.490000000000009,81,21,0.98,SK,1708036161
339,colonia,50.9384,6.96,14.930000000000007,73,0,4.12,DE,1708036161
340,bequimao,-2.4495,-44.7885,25.670000000000016,87,54,1.9,BR,1708036162
341,sinop,42.0266,35.1512,8.610000000000014,93,100,8.64,TR,1708036162
342,lucas,-13.0665,-55.9197,27.920000000000016,70,54,2.17,BR,1708036162
343,vikhorevka,56.1247,101.172,-21.049999999999983,90,100,4.86,RU,1708036163
344,saldanha,-32.9978,17.9456,15.150000000000034,74,25,7.92,ZA,1708036163
345,peniche,39.3566,-9.3813,15.590000000000032,87,96,6.63,PT,1708036164
346,island harbour,49.6,-54.3,-0.8299999999999841,98,100,17.43,CA,1708036164
347,argo,33.6882,-86.5014,19.640000000000043,45,44,0.89,US,1708036165
348,yuanping,38.7308,112.6995,-1.6299999999999955,38,0,0.12,CN,1708036165
349,kurumkan,54.3263,110.3233,-16.66999999999996,83,100,1.34,RU,1708036166
350,san patricio,27.9695,-97.7732,24.25,71,100,5.22,US,1708036166
351,kupang,-10.1632,123.6018,25.230000000000018,100,75,0.51,ID,1708036167
352,marshall,32.5448,-94.3661,20.950000000000045,75,97,2.55,US,1708036167
353,pacific grove,36.6211,-121.9178,18.710000000000036,67,20,2.57,US,1708036168
354,veraval,20.9101,70.3653,22.33000000000004,45,0,5.45,IN,1708036168
355,tinajo,29.0667,-13.6762,18.80000000000001,83,20,4.63,ES,1708036170
356,tangalle,6.022,80.796,24.29000000000002,84,85,4.55,LK,1708036171
357,ayr,55.4628,-4.6303,9.0,100,100,1.54,GB,1708036171
358,viedma,-40.8084,-62.9947,33.51000000000005,16,0,4.85,AR,1708036171
359,dar chioukh,34.8973,3.4897,14.75,47,34,7.85,DZ,1708036172
360,aioun,16.6598,-9.6179,28.78000000000003,10,100,4.53,MR,1708036172
361,swan hill,-35.3393,143.5592,18.340000000000032,45,19,3.99,AU,1708036173
362,yreka,41.7326,-122.6378,9.090000000000032,84,100,3.6,US,1708036173
363,tofol,5.326,163.0087,28.879999999999995,74,75,3.09,FM,1708036174
364,nogliki,51.7954,143.1365,-29.889999999999986,98,19,1.34,RU,1708036175
365,oualidia,32.7098,-8.9626,16.160000000000025,94,77,5.25,MA,1708036176
366,nadym,65.5336,72.5114,-24.049999999999983,97,74,6.74,RU,1708036177
367,shohimardon,39.9901,71.8083,1.6299999999999955,39,100,2.97,UZ,1708036177
368,sale,44.9807,8.8093,9.430000000000007,86,100,0.43,IT,1708036178
369,faya-largeau,17.9209,19.0953,18.33000000000004,23,0,7.98,TD,1708036179
370,guilin,25.2387,110.1751,9.07000000000005,87,100,1.0,CN,1708036179
371,celestun,20.8604,-90.3994,25.33000000000004,67,84,7.49,MX,1708036180
372,nova vicosa,-17.8908,-39.3725,27.100000000000023,84,100,5.46,BR,1708036180
373,myeik,12.432,98.5956,24.32000000000005,78,92,1.71,MM,1708036181
374,berezovyy,52.8927,50.2243,-30.149999999999977,97,31,2.25,RU,1708036181
375,ippy,6.2606,21.2,27.060000000000002,17,65,1.95,CF,1708036182
376,kruisfontein,-34.012,24.7433,16.660000000000025,72,88,4.66,ZA,1708036182
377,hilo,19.7074,-155.0816,30.110000000000014,60,0,5.14,US,1708036183
378,shenjiamen,29.9479,122.2798,5.25,72,100,6.67,CN,1708036183
379,san carlos,37.5049,-122.2618,19.379999999999995,62,75,2.57,US,1708036185
380,sisimiut,66.9372,-53.6665,-14.729999999999961,65,100,2.4,GL,1708036185
381,coxim,-18.5049,-54.745,31.470000000000027,45,99,0.86,BR,1708036185
382,charlestown,43.2387,-72.4246,1.490000000000009,36,75,0.0,US,1708036186
383,balnearia,-31.0126,-62.6654,28.27000000000004,41,0,1.9,AR,1708036187
384,st johnsbury,44.4193,-72.0155,-1.759999999999991,45,0,1.54,US,1708036187
385,tibati,6.4658,12.6253,23.120000000000005,19,69,2.87,CM,1708036188
386,usogorsk,63.4295,48.7062,-25.769999999999982,98,6,1.79,RU,1708036188
387,port hueneme,34.1478,-119.1952,21.920000000000016,74,0,5.66,US,1708036189
388,ahar,38.4775,47.0662,5.050000000000011,91,100,2.1,IR,1708036189
389,luanda,-8.8273,13.244,28.02000000000004,89,20,2.06,AO,1708036189
390,dalbandin,28.8963,64.4097,15.879999999999995,17,0,1.78,PK,1708036190
391,salekhard,66.5375,66.6157,-29.94999999999999,93,5,2.13,RU,1708036190
392,kokshetau,53.2852,69.3815,-28.379999999999967,100,100,3.85,KZ,1708036191
393,namibe,-15.1951,12.1458,25.410000000000025,80,100,2.88,AO,1708036191
394,simpang,4.8201,100.7058,22.870000000000005,92,70,1.49,MY,1708036191
395,vinh yen,21.3088,105.5916,18.950000000000045,84,100,2.02,VN,1708036192
396,chibougamau,49.9137,-74.3714,-11.129999999999995,48,20,1.54,CA,1708036192
397,papao,12.6919,-16.3792,27.060000000000002,78,0,2.06,SN,1708036193
398,vallenar,-28.575,-70.7616,29.860000000000014,34,47,3.04,CL,1708036193
399,charters towers,-20.0714,146.271,22.99000000000001,89,100,4.76,AU,1708036193
400,isiro,2.7743,27.6208,23.02000000000004,76,100,1.93,CD,1708036194
401,afaahiti,-17.739,-149.29,31.510000000000048,81,95,8.66,PF,1708036194
402,al jawf,24.1985,23.2939,10.420000000000016,51,4,4.08,LY,1708036195
403,imbituba,-28.2418,-48.6643,22.700000000000045,73,100,2.96,BR,1708036195
404,sur,33.2721,35.1964,12.800000000000011,63,53,2.69,LB,1708036196
405,kalkaman,51.9534,76.0157,-29.529999999999973,96,95,5.33,KZ,1708036196
406,espargos,16.7578,-22.9431,22.910000000000025,73,75,7.2,CV,1708036196
407,pavlodar,52.2858,76.9455,-30.059999999999974,76,40,5.0,KZ,1708036197
408,mujiayingzi,41.9698,118.971,-5.2099999999999795,45,0,3.6,CN,1708036197
409,varkaus,62.3176,27.8681,-5.989999999999952,97,99,2.4,FI,1708036198
410,benavente,42.0033,-5.6739,8.810000000000002,81,83,0.89,ES,1708036198
411,pagadian,7.825,123.4366,23.650000000000034,87,7,1.5,PH,1708036198
412,cockburn town,21.4608,-71.14,24.49000000000001,81,13,8.18,TC,1708036199
413,akhty,41.4629,47.7428,4.8799999999999955,97,100,1.6,RU,1708036199
414,ksar chellala,35.2143,2.3129,14.180000000000007,61,93,8.29,DZ,1708036199
415,tabou,4.4194,-7.3604,27.430000000000007,87,54,3.32,CI,1708036202
416,pisco,-13.71,-76.2032,25.939999999999998,73,0,10.8,PE,1708036007
417,launceston,-41.4341,147.1373,17.54000000000002,77,38,1.54,AU,1708036075
418,asha,54.9909,57.2781,-27.67999999999998,95,11,2.24,RU,1708036211
419,sierra grande,-41.6054,-65.3569,32.80000000000001,24,0,7.95,AR,1708036212
420,los angeles,34.0522,-118.2437,22.110000000000014,63,0,7.2,US,1708035386
421,sao felipe,-12.8413,-39.0942,25.24000000000001,84,61,2.54,BR,1708036213
422,bonthe,7.5273,-12.502,26.510000000000048,84,100,4.3,SL,1708036214
423,kandahar,31.6206,65.7158,12.350000000000023,25,0,2.23,AF,1708036214
424,cadale,2.7616,46.322,26.660000000000025,85,17,9.31,SO,1708036214
425,namsos,64.4666,11.3345,1.080000000000041,69,82,7.72,NO,1708036215
426,punta cardon,11.6175,-70.2117,26.74000000000001,81,18,14.03,VE,1708036216
427,acapulco de juarez,16.868,-99.894,29.710000000000036,66,75,4.12,MX,1708036216
428,saint-joseph,49.5345,-1.5298,13.310000000000002,82,0,5.66,FR,1708036217
429,luganville,-15.5121,167.1784,28.970000000000027,82,100,2.15,VU,1708036218
430,vernon,49.0918,1.4887,15.450000000000045,85,88,4.61,FR,1708036219
431,oruro,-17.9698,-67.1148,16.950000000000045,55,75,4.12,BO,1708036220
432,hastings,50.8554,0.5825,12.890000000000043,31,100,5.73,GB,1708036220
433,luau,-10.7026,22.2275,18.230000000000018,97,100,1.75,AO,1708036221
434,ketchikan,55.3431,-131.6467,10.990000000000009,61,0,1.54,US,1708036221
435,midland,31.9974,-102.0779,22.370000000000005,15,0,5.66,US,1708036222
436,saint-philippe,45.3584,-73.479,-3.67999999999995,57,75,3.09,CA,1708036223
437,mandali,33.7465,45.5522,15.939999999999998,89,18,4.87,IQ,1708036224
438,ust-tsilma,65.4387,52.1562,-26.409999999999968,95,80,1.79,RU,1708036225
439,taltal,-25.4078,-70.4858,21.970000000000027,74,93,2.66,CL,1708036225
440,mersa matruh,31.3529,27.2395,11.110000000000014,82,75,5.14,EG,1708036226
441,ninghai,29.2908,121.4252,3.670000000000016,87,100,1.97,CN,1708036226
442,wenling,28.3762,121.3808,5.350000000000023,83,100,5.74,CN,1708036227
443,alliance,42.0972,-102.8707,0.9200000000000159,75,100,3.6,US,1708036228
444,cam ranh,11.9167,109.1486,23.950000000000045,83,40,2.06,VN,1708035969
445,casablanca,33.5951,-7.6188,19.090000000000032,88,62,4.02,MA,1708036229
446,puerto del rosario,28.4993,-13.8599,19.970000000000027,83,20,5.14,ES,1708036229
447,bam,29.106,58.3566,16.350000000000023,42,26,2.33,IR,1708036230
448,am djarass,16.0663,22.835,13.910000000000025,27,0,7.81,TD,1708036231
449,tauranga,-37.6859,176.1675,24.970000000000027,62,3,0.89,NZ,1708036232
450,semera,48.4647,21.1022,0.9600000000000364,82,13,0.24,HU,1708036233
451,puerto armuelles,8.2726,-82.8604,33.120000000000005,56,77,2.24,PA,1708036234
452,qamdo,31.145,97.1699,-6.479999999999961,58,2,1.64,CN,1708036234
453,orchard mesa,39.0264,-108.4938,10.53000000000003,46,100,2.57,US,1708036235
454,as sulayyil,20.4597,45.5744,25.170000000000016,28,68,2.1,SA,1708036236
455,ulan bator,47.9185,106.9177,-22.019999999999982,71,0,1.0,MN,1708036236
456,jaicos,-7.3585,-41.1446,23.57000000000005,91,100,2.7,BR,1708036237
457,larbaa,35.3545,6.1411,5.150000000000034,56,100,2.81,DZ,1708036237
458,madinat ash shamal,26.1183,51.2157,21.28000000000003,77,90,7.69,QA,1708036238
459,anshun,26.2549,105.9438,5.360000000000014,83,100,1.47,CN,1708036239
460,general conesa,-40.1062,-64.453,33.23000000000002,25,0,4.8,AR,1708036240
461,kapa'a,-33.929,18.4174,18.25,67,20,6.17,ZA,1708036241
462,antsiranana,-12.2779,49.2913,26.860000000000014,83,85,5.88,MG,1708036241
463,marapanim,-0.7134,-47.6985,24.120000000000005,95,69,1.67,BR,1708036242
464,selfoss,63.9368,-21.0035,-3.7899999999999636,91,100,2.23,IS,1708036242
465,wewak,-3.5542,143.6271,27.57000000000005,78,100,0.9,PG,1708036243
466,codrington,51.5082,-2.3937,11.840000000000032,95,100,1.34,GB,1708036243
467,fayzabad,37.1188,70.5785,8.470000000000027,46,100,2.64,AF,1708036244
468,rio grande,-53.7857,-67.7016,15.020000000000039,41,0,8.23,AR,1708036244
469,boundiali,9.5256,-6.4838,26.590000000000032,10,70,1.22,CI,1708036245
470,williams lake,52.1293,-122.1397,-3.4699999999999704,68,20,0.89,CA,1708036245
471,northam,51.0506,-4.2113,10.700000000000045,98,100,3.59,GB,1708036246
472,kataragama,6.4136,81.3324,23.650000000000034,86,87,3.94,LK,1708036247
473,bossangoa,6.4924,17.4463,25.02000000000004,18,71,2.24,CF,1708036248
474,oamaru,-45.0998,170.9684,19.650000000000034,73,93,4.39,NZ,1708036248
475,puerto cabezas,14.0294,-83.3831,29.0,79,20,5.14,NI,1708036248
476,ginir,7.1384,40.7117,16.78000000000003,59,23,1.53,ET,1708036249
477,arteche,11.6821,124.8624,25.370000000000005,78,95,3.49,PH,1708036251
478,novodvinsk,64.4192,40.7938,-19.029999999999973,94,100,3.38,RU,1708036252
479,swakopmund,-22.6768,14.5314,17.439999999999998,82,51,5.13,NA,1708036252
480,bol'sherech'ye,56.0946,74.6395,-25.859999999999985,95,86,4.81,RU,1708036253
481,conceicao do araguaia,-8.2697,-49.2677,25.879999999999995,83,94,1.78,BR,1708036253
482,nueve de julio,-11.8913,-75.3149,14.670000000000016,76,98,1.94,PE,1708036253
483,tukrah,32.5322,20.5722,13.970000000000027,64,89,6.58,LY,1708036254
484,witu,-2.3877,40.4393,25.379999999999995,87,58,2.45,KE,1708036255
485,obock,11.964,43.2922,25.930000000000007,77,77,5.89,DJ,1708036255
486,singaraja,-8.1134,115.0839,26.860000000000014,83,24,1.28,ID,1708036256
487,margate,51.3878,1.382,13.32000000000005,75,100,4.92,GB,1708036256
488,mareeba,-17.1295,143.9242,25.400000000000034,84,98,3.54,AU,1708036257
489,wellington,-41.2888,174.7772,24.02000000000004,79,75,7.72,NZ,1708035793
490,dahab,28.4964,34.5146,16.110000000000014,54,17,3.06,EG,1708036258
491,encruzilhada do sul,-30.5362,-52.5156,20.430000000000007,67,100,4.13,BR,1708036259
492,alofi,-19.0539,-169.92,29.28000000000003,70,75,7.72,NU,1708035891
493,bamboo flat,11.7126,92.7164,25.810000000000002,89,24,1.03,IN,1708036260
494,livingstone,-17.8531,25.8614,19.77000000000004,54,2,1.72,ZM,1708036264
495,yaren,-0.5471,166.9164,27.920000000000016,81,100,5.65,NR,1708036265
496,portland,45.5202,-122.6742,9.32000000000005,92,75,6.17,US,1708035899
497,praia,14.9163,-23.5095,23.32000000000005,78,20,10.29,CV,1708036266
498,howard springs,-12.497,131.047,29.370000000000005,92,77,4.2,AU,1708036267
499,tara,47.39,0.6889,15.32000000000005,72,0,4.12,FR,1708035983
500,lensk,60.7145,114.9172,-27.649999999999977,99,100,2.02,RU,1708036267
501,malpica,43.3227,-8.8105,12.960000000000036,76,23,2.61,ES,1708036268
502,isla vista,34.4115,-119.8562,21.350000000000023,78,75,3.09,US,1708036269
503,gebeit,21.0667,36.3167,15.730000000000018,32,1,4.01,SD,1708036269
504,huarmey,-10.0687,-78.1522,26.03000000000003,77,88,4.51,PE,1708036270
505,aliveri,38.4097,24.0377,11.510000000000048,75,100,6.6,GR,1708036270
506,ingeniero jacobacci,-41.3304,-69.5471,31.75,15,0,5.14,AR,1708036271
507,cairns city,-16.9178,145.7757,28.99000000000001,84,40,4.63,AU,1708036271
508,khovd,48.0006,91.6452,-1.3799999999999955,53,8,7.8,MN,1708036271
509,hadibu,12.6512,54.0237,24.460000000000036,78,71,4.69,YE,1708036272
510,robore,-18.3306,-59.7562,31.03000000000003,66,20,0.0,BO,1708036272
511,laojunmiao,33.3841,114.8906,1.0500000000000114,73,2,3.41,CN,1708036272
512,san luis,-33.302,-66.337,26.840000000000032,40,0,2.0,AR,1708036273
513,temiskaming shores,47.5087,-79.6789,-4.639999999999986,96,100,2.94,CA,1708036273
514,kothi,12.758,75.9523,16.590000000000032,76,72,2.3,IN,1708036274
515,fort mcmurray,56.7292,-111.3885,-4.269999999999982,54,0,4.12,CA,1708036274
516,mcpherson,38.3708,-97.6642,9.300000000000011,50,1,2.89,US,1708036275
517,niquelandia,-14.4649,-48.4572,24.650000000000034,77,89,0.82,BR,1708036275
518,tlacotepec,18.813,-98.7493,26.900000000000034,20,84,2.99,MX,1708036276
519,calatayud,41.3528,-1.6423,13.160000000000025,83,100,3.4,ES,1708036276
520,beberibe,-4.181,-38.1298,26.54000000000002,84,41,3.37,BR,1708036276
521,rabo de peixe,37.8083,-25.5851,18.08000000000004,99,75,7.2,PT,1708036277
522,pimentel,39.4855,9.0655,12.939999999999998,87,40,3.6,IT,1708036277
523,aykhal,65.9516,111.4918,-34.26999999999998,100,98,2.89,RU,1708036278
